"","AN_RECENS","DEP_RES_21","AGE_GROUP","TYP_ACT","CSP","POND2"
"2697",1968,"51","6-24",2,4,44
"2698",1968,"51","6-24",2,5,388
"2699",1968,"51","6-24",2,6,624
"2700",1968,"51","6-24",2,9,168
"2701",1968,"51","6-24",3,9,29248
"2702",1968,"51","6-24",4,9,2496
"2703",1968,"51","6-24",6,9,79608
"2704",1968,"51","60 and more",1,1,4112
"2705",1968,"51","60 and more",1,2,2384
"2706",1968,"51","60 and more",1,3,516
"2707",1968,"51","60 and more",1,4,964
"2708",1968,"51","60 and more",1,5,2268
"2709",1968,"51","60 and more",1,6,3444
"2710",1968,"51","60 and more",2,3,12
"2711",1968,"51","60 and more",2,4,4
"2712",1968,"51","60 and more",2,5,16
"2713",1968,"51","60 and more",2,6,100
"2714",1968,"51","60 and more",5,8,37076
"2715",1968,"51","60 and more",6,9,21524
"2716",1968,"51","<6",6,9,53852
"2717",1968,"52","25-42",1,1,4512
"2718",1968,"52","25-42",1,2,2540
"2719",1968,"52","25-42",1,3,1276
"2720",1968,"52","25-42",1,4,4064
"2721",1968,"52","25-42",1,5,6268
"2722",1968,"52","25-42",1,6,13448
"2723",1968,"52","25-42",2,3,12
"2724",1968,"52","25-42",2,4,20
"2725",1968,"52","25-42",2,5,96
"2726",1968,"52","25-42",2,6,196
"2727",1968,"52","25-42",2,9,4
"2728",1968,"52","25-42",3,9,84
"2729",1968,"52","25-42",4,9,32
"2730",1968,"52","25-42",6,9,14080
"2731",1968,"52","42-60",1,1,5384
"2732",1968,"52","42-60",1,2,2952
"2733",1968,"52","42-60",1,3,924
"2734",1968,"52","42-60",1,4,2540
"2735",1968,"52","42-60",1,5,3976
"2736",1968,"52","42-60",1,6,8400
"2737",1968,"52","42-60",2,3,4
"2738",1968,"52","42-60",2,4,12
"2739",1968,"52","42-60",2,5,40
"2740",1968,"52","42-60",2,6,156
"2741",1968,"52","42-60",3,9,4
"2742",1968,"52","42-60",5,8,2344
"2743",1968,"52","42-60",6,9,11404
"2744",1968,"52","6-24",1,1,1916
"2745",1968,"52","6-24",1,2,404
"2746",1968,"52","6-24",1,3,164
"2747",1968,"52","6-24",1,4,1540
"2748",1968,"52","6-24",1,5,5224
"2749",1968,"52","6-24",1,6,10148
"2750",1968,"52","6-24",2,3,4
"2751",1968,"52","6-24",2,4,36
"2752",1968,"52","6-24",2,5,192
"2753",1968,"52","6-24",2,6,312
"2754",1968,"52","6-24",2,9,104
"2755",1968,"52","6-24",3,9,11912
"2756",1968,"52","6-24",4,9,1188
"2757",1968,"52","6-24",6,9,38204
"2758",1968,"52","60 and more",1,1,2076
"2759",1968,"52","60 and more",1,2,1180
"2760",1968,"52","60 and more",1,3,140
"2761",1968,"52","60 and more",1,4,388
"2762",1968,"52","60 and more",1,5,824
"2763",1968,"52","60 and more",1,6,1560
"2764",1968,"52","60 and more",2,3,8
"2765",1968,"52","60 and more",2,4,4
"2766",1968,"52","60 and more",2,5,16
"2767",1968,"52","60 and more",2,6,28
"2768",1968,"52","60 and more",5,8,16628
"2769",1968,"52","60 and more",6,9,11048
"2770",1968,"52","<6",6,9,24936
"2771",1968,"53","25-42",1,1,17508
"2772",1968,"53","25-42",1,2,4120
"2773",1968,"53","25-42",1,3,1004
"2774",1968,"53","25-42",1,4,3712
"2775",1968,"53","25-42",1,5,5112
"2776",1968,"53","25-42",1,6,12108
"2777",1968,"53","25-42",2,3,4
"2778",1968,"53","25-42",2,4,16
"2779",1968,"53","25-42",2,5,44
"2780",1968,"53","25-42",2,6,152
"2781",1968,"53","25-42",2,9,4
"2782",1968,"53","25-42",3,9,52
"2783",1968,"53","25-42",4,9,20
"2784",1968,"53","25-42",6,9,10448
"2785",1968,"53","42-60",1,1,16960
"2786",1968,"53","42-60",1,2,4276
"2787",1968,"53","42-60",1,3,864
"2788",1968,"53","42-60",1,4,2448
"2789",1968,"53","42-60",1,5,3676
"2790",1968,"53","42-60",1,6,8184
"2791",1968,"53","42-60",2,3,4
"2792",1968,"53","42-60",2,4,4
"2793",1968,"53","42-60",2,5,56
"2794",1968,"53","42-60",2,6,144
"2795",1968,"53","42-60",3,9,16
"2796",1968,"53","42-60",5,8,3132
"2797",1968,"53","42-60",6,9,8692
"2798",1968,"53","6-24",1,1,6392
"2799",1968,"53","6-24",1,2,700
"2800",1968,"53","6-24",1,3,200
"2801",1968,"53","6-24",1,4,1764
"2802",1968,"53","6-24",1,5,6184
"2803",1968,"53","6-24",1,6,12964
"2804",1968,"53","6-24",2,4,24
"2805",1968,"53","6-24",2,5,200
"2806",1968,"53","6-24",2,6,208
"2807",1968,"53","6-24",2,9,8
"2808",1968,"53","6-24",3,9,10300
"2809",1968,"53","6-24",4,9,1364
"2810",1968,"53","6-24",6,9,40536
"2811",1968,"53","60 and more",1,1,5192
"2812",1968,"53","60 and more",1,2,1220
"2813",1968,"53","60 and more",1,3,112
"2814",1968,"53","60 and more",1,4,740
"2815",1968,"53","60 and more",1,5,764
"2816",1968,"53","60 and more",1,6,1216
"2817",1968,"53","60 and more",2,5,12
"2818",1968,"53","60 and more",2,6,20
"2819",1968,"53","60 and more",5,8,24824
"2820",1968,"53","60 and more",6,9,6108
"2821",1968,"53","<6",6,9,27848
"2822",1968,"54","25-42",1,1,3944
"2823",1968,"54","25-42",1,2,7512
"2824",1968,"54","25-42",1,3,7184
"2825",1968,"54","25-42",1,4,17036
"2826",1968,"54","25-42",1,5,22380
"2827",1968,"54","25-42",1,6,50824
"2828",1968,"54","25-42",2,3,48
"2829",1968,"54","25-42",2,4,172
"2830",1968,"54","25-42",2,5,420
"2831",1968,"54","25-42",2,6,876
"2832",1968,"54","25-42",2,9,20
"2833",1968,"54","25-42",3,9,1028
"2834",1968,"54","25-42",4,9,132
"2835",1968,"54","25-42",6,9,54296
"2836",1968,"54","42-60",1,1,4508
"2837",1968,"54","42-60",1,2,7748
"2838",1968,"54","42-60",1,3,4736
"2839",1968,"54","42-60",1,4,10928
"2840",1968,"54","42-60",1,5,15620
"2841",1968,"54","42-60",1,6,30308
"2842",1968,"54","42-60",2,3,28
"2843",1968,"54","42-60",2,4,96
"2844",1968,"54","42-60",2,5,404
"2845",1968,"54","42-60",2,6,716
"2846",1968,"54","42-60",2,9,8
"2847",1968,"54","42-60",3,9,8
"2848",1968,"54","42-60",5,8,8212
"2849",1968,"54","42-60",6,9,41284
"2850",1968,"54","6-24",1,1,1448
"2851",1968,"54","6-24",1,2,1152
"2852",1968,"54","6-24",1,3,952
"2853",1968,"54","6-24",1,4,6412
"2854",1968,"54","6-24",1,5,22776
"2855",1968,"54","6-24",1,6,32136
"2856",1968,"54","6-24",2,3,24
"2857",1968,"54","6-24",2,4,136
"2858",1968,"54","6-24",2,5,812
"2859",1968,"54","6-24",2,6,956
"2860",1968,"54","6-24",2,9,404
"2861",1968,"54","6-24",3,9,48712
"2862",1968,"54","6-24",4,9,3700
"2863",1968,"54","6-24",6,9,119548
"2864",1968,"54","60 and more",1,1,1892
"2865",1968,"54","60 and more",1,2,2720
"2866",1968,"54","60 and more",1,3,756
"2867",1968,"54","60 and more",1,4,1492
"2868",1968,"54","60 and more",1,5,2656
"2869",1968,"54","60 and more",1,6,4032
"2870",1968,"54","60 and more",2,3,12
"2871",1968,"54","60 and more",2,4,24
"2872",1968,"54","60 and more",2,5,28
"2873",1968,"54","60 and more",2,6,116
"2874",1968,"54","60 and more",2,9,4
"2875",1968,"54","60 and more",5,8,47420
"2876",1968,"54","60 and more",6,9,35596
"2877",1968,"54","<6",6,9,77276
"2878",1968,"55","25-42",1,1,4572
"2879",1968,"55","25-42",1,2,2648
"2880",1968,"55","25-42",1,3,1172
"2881",1968,"55","25-42",1,4,3420
"2882",1968,"55","25-42",1,5,5624
"2883",1968,"55","25-42",1,6,12252
"2884",1968,"55","25-42",2,3,4
"2885",1968,"55","25-42",2,4,40
"2886",1968,"55","25-42",2,5,188
"2887",1968,"55","25-42",2,6,344
"2888",1968,"55","25-42",2,9,4
"2889",1968,"55","25-42",3,9,44
"2890",1968,"55","25-42",4,9,16
"2891",1968,"55","25-42",6,9,13996
"2892",1968,"55","42-60",1,1,4692
"2893",1968,"55","42-60",1,2,2656
"2894",1968,"55","42-60",1,3,872
"2895",1968,"55","42-60",1,4,2292
"2896",1968,"55","42-60",1,5,3788
"2897",1968,"55","42-60",1,6,7980
"2898",1968,"55","42-60",2,3,4
"2899",1968,"55","42-60",2,4,40
"2900",1968,"55","42-60",2,5,248
"2901",1968,"55","42-60",2,6,392
"2902",1968,"55","42-60",2,9,4
"2903",1968,"55","42-60",3,9,4
"2904",1968,"55","42-60",5,8,2504
"2905",1968,"55","42-60",6,9,11900
"2906",1968,"55","6-24",1,1,1884
"2907",1968,"55","6-24",1,2,448
"2908",1968,"55","6-24",1,3,168
"2909",1968,"55","6-24",1,4,1476
"2910",1968,"55","6-24",1,5,5448
"2911",1968,"55","6-24",1,6,10448
"2912",1968,"55","6-24",2,4,12
"2913",1968,"55","6-24",2,5,148
"2914",1968,"55","6-24",2,6,340
"2915",1968,"55","6-24",2,9,84
"2916",1968,"55","6-24",3,9,11236
"2917",1968,"55","6-24",4,9,1440
"2918",1968,"55","6-24",6,9,36792
"2919",1968,"55","60 and more",1,1,1940
"2920",1968,"55","60 and more",1,2,1040
"2921",1968,"55","60 and more",1,3,204
"2922",1968,"55","60 and more",1,4,392
"2923",1968,"55","60 and more",1,5,744
"2924",1968,"55","60 and more",1,6,1360
"2925",1968,"55","60 and more",2,4,4
"2926",1968,"55","60 and more",2,5,16
"2927",1968,"55","60 and more",2,6,80
"2928",1968,"55","60 and more",5,8,17068
"2929",1968,"55","60 and more",6,9,12940
"2930",1968,"55","<6",6,9,22952
"2931",1968,"56","25-42",1,1,22860
"2932",1968,"56","25-42",1,2,8724
"2933",1968,"56","25-42",1,3,3216
"2934",1968,"56","25-42",1,4,8184
"2935",1968,"56","25-42",1,5,11468
"2936",1968,"56","25-42",1,6,27208
"2937",1968,"56","25-42",2,3,20
"2938",1968,"56","25-42",2,4,40
"2939",1968,"56","25-42",2,5,224
"2940",1968,"56","25-42",2,6,820
"2941",1968,"56","25-42",2,9,4
"2942",1968,"56","25-42",3,9,152
"2943",1968,"56","25-42",4,9,64
"2944",1968,"56","25-42",6,9,33888
"2945",1968,"56","42-60",1,1,28356
"2946",1968,"56","42-60",1,2,9252
"2947",1968,"56","42-60",1,3,1980
"2948",1968,"56","42-60",1,4,5556
"2949",1968,"56","42-60",1,5,7332
"2950",1968,"56","42-60",1,6,17956
"2951",1968,"56","42-60",2,3,16
"2952",1968,"56","42-60",2,4,56
"2953",1968,"56","42-60",2,5,132
"2954",1968,"56","42-60",2,6,996
"2955",1968,"56","42-60",2,9,4
"2956",1968,"56","42-60",5,8,8340
"2957",1968,"56","42-60",6,9,28472
"2958",1968,"56","6-24",1,1,7820
"2959",1968,"56","6-24",1,2,1344
"2960",1968,"56","6-24",1,3,432
"2961",1968,"56","6-24",1,4,3492
"2962",1968,"56","6-24",1,5,10892
"2963",1968,"56","6-24",1,6,20380
"2964",1968,"56","6-24",2,3,4
"2965",1968,"56","6-24",2,4,84
"2966",1968,"56","6-24",2,5,604
"2967",1968,"56","6-24",2,6,920
"2968",1968,"56","6-24",2,9,136
"2969",1968,"56","6-24",3,9,31524
"2970",1968,"56","6-24",4,9,2856
"2971",1968,"56","6-24",6,9,90896
"2972",1968,"56","60 and more",1,1,8420
"2973",1968,"56","60 and more",1,2,2592
"2974",1968,"56","60 and more",1,3,296
"2975",1968,"56","60 and more",1,4,1264
"2976",1968,"56","60 and more",1,5,960
"2977",1968,"56","60 and more",1,6,1864
"2978",1968,"56","60 and more",2,5,28
"2979",1968,"56","60 and more",2,6,164
"2980",1968,"56","60 and more",5,8,48700
"2981",1968,"56","60 and more",6,9,21752
"2982",1968,"56","<6",6,9,57704
"2983",1968,"57","25-42",1,1,5664
"2984",1968,"57","25-42",1,2,9484
"2985",1968,"57","25-42",1,3,6948
"2986",1968,"57","25-42",1,4,20460
"2987",1968,"57","25-42",1,5,24784
"2988",1968,"57","25-42",1,6,83132
"2989",1968,"57","25-42",2,3,8
"2990",1968,"57","25-42",2,4,104
"2991",1968,"57","25-42",2,5,348
"2992",1968,"57","25-42",2,6,900
"2993",1968,"57","25-42",2,9,32
"2994",1968,"57","25-42",3,9,304
"2995",1968,"57","25-42",4,9,92
"2996",1968,"57","25-42",6,9,91512
"2997",1968,"57","42-60",1,1,6588
"2998",1968,"57","42-60",1,2,9124
"2999",1968,"57","42-60",1,3,4984
"3000",1968,"57","42-60",1,4,11756
"3001",1968,"57","42-60",1,5,15892
"3002",1968,"57","42-60",1,6,39248
"3003",1968,"57","42-60",2,3,4
"3004",1968,"57","42-60",2,4,52
"3005",1968,"57","42-60",2,5,208
"3006",1968,"57","42-60",2,6,472
"3007",1968,"57","42-60",2,9,12
"3008",1968,"57","42-60",3,9,12
"3009",1968,"57","42-60",5,8,12588
"3010",1968,"57","42-60",6,9,65280
"3011",1968,"57","6-24",1,1,1796
"3012",1968,"57","6-24",1,2,1380
"3013",1968,"57","6-24",1,3,692
"3014",1968,"57","6-24",1,4,7368
"3015",1968,"57","6-24",1,5,31460
"3016",1968,"57","6-24",1,6,45144
"3017",1968,"57","6-24",2,3,4
"3018",1968,"57","6-24",2,4,124
"3019",1968,"57","6-24",2,5,952
"3020",1968,"57","6-24",2,6,1640
"3021",1968,"57","6-24",2,9,492
"3022",1968,"57","6-24",3,9,46556
"3023",1968,"57","6-24",4,9,4944
"3024",1968,"57","6-24",6,9,183588
"3025",1968,"57","60 and more",1,1,3368
"3026",1968,"57","60 and more",1,2,2740
"3027",1968,"57","60 and more",1,3,660
"3028",1968,"57","60 and more",1,4,1560
"3029",1968,"57","60 and more",1,5,1812
"3030",1968,"57","60 and more",1,6,2840
"3031",1968,"57","60 and more",2,3,8
"3032",1968,"57","60 and more",2,4,8
"3033",1968,"57","60 and more",2,6,32
"3034",1968,"57","60 and more",5,8,47576
"3035",1968,"57","60 and more",6,9,51960
"3036",1968,"57","<6",6,9,119760
"3037",1968,"58","25-42",1,1,4320
"3038",1968,"58","25-42",1,2,3688
"3039",1968,"58","25-42",1,3,1192
"3040",1968,"58","25-42",1,4,4232
"3041",1968,"58","25-42",1,5,6496
"3042",1968,"58","25-42",1,6,13860
"3043",1968,"58","25-42",2,3,4
"3044",1968,"58","25-42",2,4,32
"3045",1968,"58","25-42",2,5,84
"3046",1968,"58","25-42",2,6,284
"3047",1968,"58","25-42",2,9,4
"3048",1968,"58","25-42",3,9,96
"3049",1968,"58","25-42",4,9,28
"3050",1968,"58","25-42",6,9,14920
"3051",1968,"58","42-60",1,1,5620
"3052",1968,"58","42-60",1,2,4832
"3053",1968,"58","42-60",1,3,1136
"3054",1968,"58","42-60",1,4,2852
"3055",1968,"58","42-60",1,5,5652
"3056",1968,"58","42-60",1,6,10200
"3057",1968,"58","42-60",2,3,4
"3058",1968,"58","42-60",2,4,20
"3059",1968,"58","42-60",2,5,84
"3060",1968,"58","42-60",2,6,212
"3061",1968,"58","42-60",3,9,4
"3062",1968,"58","42-60",5,8,3404
"3063",1968,"58","42-60",6,9,14548
"3064",1968,"58","6-24",1,1,1424
"3065",1968,"58","6-24",1,2,564
"3066",1968,"58","6-24",1,3,144
"3067",1968,"58","6-24",1,4,1680
"3068",1968,"58","6-24",1,5,5404
"3069",1968,"58","6-24",1,6,10344
"3070",1968,"58","6-24",2,3,8
"3071",1968,"58","6-24",2,4,52
"3072",1968,"58","6-24",2,5,308
"3073",1968,"58","6-24",2,6,384
"3074",1968,"58","6-24",2,9,24
"3075",1968,"58","6-24",3,9,12856
"3076",1968,"58","6-24",4,9,1140
"3077",1968,"58","6-24",6,9,36716
"3078",1968,"58","60 and more",1,1,3104
"3079",1968,"58","60 and more",1,2,1732
"3080",1968,"58","60 and more",1,3,160
"3081",1968,"58","60 and more",1,4,412
"3082",1968,"58","60 and more",1,5,1096
"3083",1968,"58","60 and more",1,6,1656
"3084",1968,"58","60 and more",2,4,4
"3085",1968,"58","60 and more",2,5,16
"3086",1968,"58","60 and more",2,6,60
"3087",1968,"58","60 and more",5,8,29192
"3088",1968,"58","60 and more",6,9,17436
"3089",1968,"58","<6",6,9,22092
"3090",1968,"59","25-42",1,1,14572
"3091",1968,"59","25-42",1,2,32404
"3092",1968,"59","25-42",1,3,18468
"3093",1968,"59","25-42",1,4,54104
"3094",1968,"59","25-42",1,5,62492
"3095",1968,"59","25-42",1,6,167904
"3096",1968,"59","25-42",2,3,136
"3097",1968,"59","25-42",2,4,340
"3098",1968,"59","25-42",2,5,1196
"3099",1968,"59","25-42",2,6,4608
"3100",1968,"59","25-42",2,9,140
"3101",1968,"59","25-42",3,9,1620
"3102",1968,"59","25-42",4,9,360
"3103",1968,"59","25-42",6,9,176736
"3104",1968,"59","42-60",1,1,14276
"3105",1968,"59","42-60",1,2,34352
"3106",1968,"59","42-60",1,3,13552
"3107",1968,"59","42-60",1,4,35172
"3108",1968,"59","42-60",1,5,46584
"3109",1968,"59","42-60",1,6,108444
"3110",1968,"59","42-60",2,3,116
"3111",1968,"59","42-60",2,4,376
"3112",1968,"59","42-60",2,5,848
"3113",1968,"59","42-60",2,6,3536
"3114",1968,"59","42-60",2,9,72
"3115",1968,"59","42-60",3,9,92
"3116",1968,"59","42-60",4,9,8
"3117",1968,"59","42-60",5,8,34568
"3118",1968,"59","42-60",6,9,139592
"3119",1968,"59","6-24",1,1,6048
"3120",1968,"59","6-24",1,2,6448
"3121",1968,"59","6-24",1,3,2916
"3122",1968,"59","6-24",1,4,21156
"3123",1968,"59","6-24",1,5,68276
"3124",1968,"59","6-24",1,6,121920
"3125",1968,"59","6-24",2,3,52
"3126",1968,"59","6-24",2,4,332
"3127",1968,"59","6-24",2,5,2180
"3128",1968,"59","6-24",2,6,5084
"3129",1968,"59","6-24",2,9,2472
"3130",1968,"59","6-24",3,9,146844
"3131",1968,"59","6-24",4,9,12184
"3132",1968,"59","6-24",6,9,415516
"3133",1968,"59","60 and more",1,1,5392
"3134",1968,"59","60 and more",1,2,13320
"3135",1968,"59","60 and more",1,3,2204
"3136",1968,"59","60 and more",1,4,5724
"3137",1968,"59","60 and more",1,5,7260
"3138",1968,"59","60 and more",1,6,14484
"3139",1968,"59","60 and more",2,3,36
"3140",1968,"59","60 and more",2,4,72
"3141",1968,"59","60 and more",2,5,104
"3142",1968,"59","60 and more",2,6,788
"3143",1968,"59","60 and more",2,9,4
"3144",1968,"59","60 and more",5,8,190116
"3145",1968,"59","60 and more",6,9,121436
"3146",1968,"59","<6",6,9,276120
"3147",1968,"60","25-42",1,1,4860
"3148",1968,"60","25-42",1,2,6932
"3149",1968,"60","25-42",1,3,3892
"3150",1968,"60","25-42",1,4,12552
"3151",1968,"60","25-42",1,5,15108
"3152",1968,"60","25-42",1,6,41076
"3153",1968,"60","25-42",2,3,20
"3154",1968,"60","25-42",2,4,56
"3155",1968,"60","25-42",2,5,296
"3156",1968,"60","25-42",2,6,712
"3157",1968,"60","25-42",2,9,24
"3158",1968,"60","25-42",3,9,272
"3159",1968,"60","25-42",4,9,72
"3160",1968,"60","25-42",6,9,37400
"3161",1968,"60","42-60",1,1,4908
"3162",1968,"60","42-60",1,2,7412
"3163",1968,"60","42-60",1,3,2808
"3164",1968,"60","42-60",1,4,7512
"3165",1968,"60","42-60",1,5,10628
"3166",1968,"60","42-60",1,6,25024
"3167",1968,"60","42-60",2,3,4
"3168",1968,"60","42-60",2,4,76
"3169",1968,"60","42-60",2,5,168
"3170",1968,"60","42-60",2,6,616
"3171",1968,"60","42-60",2,9,16
"3172",1968,"60","42-60",3,9,12
"3173",1968,"60","42-60",5,8,5032
"3174",1968,"60","42-60",6,9,25948
"3175",1968,"60","6-24",1,1,1772
"3176",1968,"60","6-24",1,2,1112
"3177",1968,"60","6-24",1,3,792
"3178",1968,"60","6-24",1,4,4872
"3179",1968,"60","6-24",1,5,16596
"3180",1968,"60","6-24",1,6,30912
"3181",1968,"60","6-24",2,3,4
"3182",1968,"60","6-24",2,4,64
"3183",1968,"60","6-24",2,5,540
"3184",1968,"60","6-24",2,6,860
"3185",1968,"60","6-24",2,9,256
"3186",1968,"60","6-24",3,9,25440
"3187",1968,"60","6-24",4,9,2892
"3188",1968,"60","6-24",6,9,94204
"3189",1968,"60","60 and more",1,1,1884
"3190",1968,"60","60 and more",1,2,2776
"3191",1968,"60","60 and more",1,3,504
"3192",1968,"60","60 and more",1,4,1196
"3193",1968,"60","60 and more",1,5,2340
"3194",1968,"60","60 and more",1,6,5068
"3195",1968,"60","60 and more",2,3,12
"3196",1968,"60","60 and more",2,4,12
"3197",1968,"60","60 and more",2,5,20
"3198",1968,"60","60 and more",2,6,96
"3199",1968,"60","60 and more",5,8,42816
"3200",1968,"60","60 and more",6,9,24776
"3201",1968,"60","<6",6,9,64744
"3202",1968,"61","25-42",1,1,12524
"3203",1968,"61","25-42",1,2,4648
"3204",1968,"61","25-42",1,3,1460
"3205",1968,"61","25-42",1,4,5444
"3206",1968,"61","25-42",1,5,6124
"3207",1968,"61","25-42",1,6,16804
"3208",1968,"61","25-42",2,4,28
"3209",1968,"61","25-42",2,5,120
"3210",1968,"61","25-42",2,6,316
"3211",1968,"61","25-42",2,9,16
"3212",1968,"61","25-42",3,9,88
"3213",1968,"61","25-42",4,9,44
"3214",1968,"61","25-42",6,9,14208
"3215",1968,"61","42-60",1,1,14188
"3216",1968,"61","42-60",1,2,5032
"3217",1968,"61","42-60",1,3,1092
"3218",1968,"61","42-60",1,4,3000
"3219",1968,"61","42-60",1,5,5100
"3220",1968,"61","42-60",1,6,11752
"3221",1968,"61","42-60",2,3,16
"3222",1968,"61","42-60",2,4,20
"3223",1968,"61","42-60",2,5,100
"3224",1968,"61","42-60",2,6,300
"3225",1968,"61","42-60",2,9,8
"3226",1968,"61","42-60",3,9,8
"3227",1968,"61","42-60",5,8,2940
"3228",1968,"61","42-60",6,9,9844
"3229",1968,"61","6-24",1,1,3924
"3230",1968,"61","6-24",1,2,656
"3231",1968,"61","6-24",1,3,268
"3232",1968,"61","6-24",1,4,2156
"3233",1968,"61","6-24",1,5,7412
"3234",1968,"61","6-24",1,6,14696
"3235",1968,"61","6-24",2,3,8
"3236",1968,"61","6-24",2,4,24
"3237",1968,"61","6-24",2,5,244
"3238",1968,"61","6-24",2,6,412
"3239",1968,"61","6-24",2,9,140
"3240",1968,"61","6-24",3,9,14736
"3241",1968,"61","6-24",4,9,1968
"3242",1968,"61","6-24",6,9,48296
"3243",1968,"61","60 and more",1,1,5964
"3244",1968,"61","60 and more",1,2,1944
"3245",1968,"61","60 and more",1,3,204
"3246",1968,"61","60 and more",1,4,912
"3247",1968,"61","60 and more",1,5,1064
"3248",1968,"61","60 and more",1,6,1952
"3249",1968,"61","60 and more",2,4,4
"3250",1968,"61","60 and more",2,5,12
"3251",1968,"61","60 and more",2,6,56
"3252",1968,"61","60 and more",5,8,26024
"3253",1968,"61","60 and more",6,9,7680
"3254",1968,"61","<6",6,9,32660
"3255",1968,"62","25-42",1,1,16604
"3256",1968,"62","25-42",1,2,17836
"3257",1968,"62","25-42",1,3,6352
"3258",1968,"62","25-42",1,4,22048
"3259",1968,"62","25-42",1,5,26500
"3260",1968,"62","25-42",1,6,95956
"3261",1968,"62","25-42",2,3,24
"3262",1968,"62","25-42",2,4,164
"3263",1968,"62","25-42",2,5,456
"3264",1968,"62","25-42",2,6,2332
"3265",1968,"62","25-42",2,9,36
"3266",1968,"62","25-42",3,9,404
"3267",1968,"62","25-42",4,9,148
"3268",1968,"62","25-42",6,9,112568
"3269",1968,"62","42-60",1,1,17312
"3270",1968,"62","42-60",1,2,17980
"3271",1968,"62","42-60",1,3,4936
"3272",1968,"62","42-60",1,4,13272
"3273",1968,"62","42-60",1,5,17544
"3274",1968,"62","42-60",1,6,53216
"3275",1968,"62","42-60",2,3,20
"3276",1968,"62","42-60",2,4,96
"3277",1968,"62","42-60",2,5,340
"3278",1968,"62","42-60",2,6,1848
"3279",1968,"62","42-60",2,9,12
"3280",1968,"62","42-60",3,9,28
"3281",1968,"62","42-60",4,9,4
"3282",1968,"62","42-60",5,8,28256
"3283",1968,"62","42-60",6,9,102396
"3284",1968,"62","6-24",1,1,7016
"3285",1968,"62","6-24",1,2,3812
"3286",1968,"62","6-24",1,3,1084
"3287",1968,"62","6-24",1,4,10504
"3288",1968,"62","6-24",1,5,30036
"3289",1968,"62","6-24",1,6,75960
"3290",1968,"62","6-24",2,3,8
"3291",1968,"62","6-24",2,4,208
"3292",1968,"62","6-24",2,5,1552
"3293",1968,"62","6-24",2,6,4000
"3294",1968,"62","6-24",2,9,1416
"3295",1968,"62","6-24",3,9,78820
"3296",1968,"62","6-24",4,9,7848
"3297",1968,"62","6-24",6,9,255300
