"","AN_RECENS","DEP_RES_21","AGE_GROUP","TYP_ACT","CSP","test"
"17533",1982,"45","30-44",3,9,236
"17534",1982,"45","30-44",4,9,4
"17535",1982,"45","30-44",6,9,14672
"17536",1982,"45","45-59",1,1,7644
"17537",1982,"45","45-59",1,2,6348
"17538",1982,"45","45-59",1,3,5328
"17539",1982,"45","45-59",1,4,9072
"17540",1982,"45","45-59",1,5,13556
"17541",1982,"45","45-59",1,6,20656
"17542",1982,"45","45-59",2,2,64
"17543",1982,"45","45-59",2,3,84
"17544",1982,"45","45-59",2,4,412
"17545",1982,"45","45-59",2,5,988
"17546",1982,"45","45-59",2,6,1700
"17547",1982,"45","45-59",2,9,72
"17548",1982,"45","45-59",3,9,12
"17549",1982,"45","45-59",5,8,3580
"17550",1982,"45","45-59",6,9,16668
"17551",1982,"45","60-74",1,1,1840
"17552",1982,"45","60-74",1,2,1336
"17553",1982,"45","60-74",1,3,612
"17554",1982,"45","60-74",1,4,616
"17555",1982,"45","60-74",1,5,1404
"17556",1982,"45","60-74",1,6,1176
"17557",1982,"45","60-74",2,2,12
"17558",1982,"45","60-74",2,3,8
"17559",1982,"45","60-74",2,4,16
"17560",1982,"45","60-74",2,5,84
"17561",1982,"45","60-74",2,6,60
"17562",1982,"45","60-74",2,9,24
"17563",1982,"45","60-74",5,8,46108
"17564",1982,"45","60-74",6,9,9296
"17565",1982,"45","75 and more",1,1,36
"17566",1982,"45","75 and more",1,2,96
"17567",1982,"45","75 and more",1,3,20
"17568",1982,"45","75 and more",1,4,60
"17569",1982,"45","75 and more",1,5,28
"17570",1982,"45","75 and more",1,6,48
"17571",1982,"45","75 and more",2,5,4
"17572",1982,"45","75 and more",2,6,4
"17573",1982,"45","75 and more",3,9,8
"17574",1982,"45","75 and more",5,8,24072
"17575",1982,"45","75 and more",6,9,4372
"17576",1982,"45","<15",1,2,4
"17577",1982,"45","<15",2,6,4
"17578",1982,"45","<15",3,9,6936
"17579",1982,"45","<15",6,9,116248
"17580",1982,"45",NA,1,1,16
"17581",1982,"45",NA,1,2,28
"17582",1982,"45",NA,1,3,4
"17583",1982,"45",NA,1,4,8
"17584",1982,"45",NA,1,6,8
"17585",1982,"45",NA,5,8,3004
"17586",1982,"45",NA,6,9,448
"17587",1982,"46","15-29",1,1,1812
"17588",1982,"46","15-29",1,2,1088
"17589",1982,"46","15-29",1,3,348
"17590",1982,"46","15-29",1,4,2132
"17591",1982,"46","15-29",1,5,4476
"17592",1982,"46","15-29",1,6,5972
"17593",1982,"46","15-29",2,2,12
"17594",1982,"46","15-29",2,3,32
"17595",1982,"46","15-29",2,4,160
"17596",1982,"46","15-29",2,5,1260
"17597",1982,"46","15-29",2,6,700
"17598",1982,"46","15-29",2,9,824
"17599",1982,"46","15-29",3,9,8696
"17600",1982,"46","15-29",4,9,724
"17601",1982,"46","15-29",6,9,3452
"17602",1982,"46","30-44",1,1,3212
"17603",1982,"46","30-44",1,2,2868
"17604",1982,"46","30-44",1,3,1576
"17605",1982,"46","30-44",1,4,3884
"17606",1982,"46","30-44",1,5,4588
"17607",1982,"46","30-44",1,6,4696
"17608",1982,"46","30-44",2,1,4
"17609",1982,"46","30-44",2,2,12
"17610",1982,"46","30-44",2,3,24
"17611",1982,"46","30-44",2,4,156
"17612",1982,"46","30-44",2,5,356
"17613",1982,"46","30-44",2,6,240
"17614",1982,"46","30-44",2,9,40
"17615",1982,"46","30-44",3,9,44
"17616",1982,"46","30-44",6,9,4728
"17617",1982,"46","45-59",1,1,7088
"17618",1982,"46","45-59",1,2,2776
"17619",1982,"46","45-59",1,3,860
"17620",1982,"46","45-59",1,4,1868
"17621",1982,"46","45-59",1,5,2716
"17622",1982,"46","45-59",1,6,3840
"17623",1982,"46","45-59",2,1,4
"17624",1982,"46","45-59",2,2,8
"17625",1982,"46","45-59",2,3,20
"17626",1982,"46","45-59",2,4,84
"17627",1982,"46","45-59",2,5,296
"17628",1982,"46","45-59",2,6,280
"17629",1982,"46","45-59",2,9,48
"17630",1982,"46","45-59",3,9,12
"17631",1982,"46","45-59",5,8,1664
"17632",1982,"46","45-59",6,9,7584
"17633",1982,"46","60-74",1,1,1704
"17634",1982,"46","60-74",1,2,656
"17635",1982,"46","60-74",1,3,144
"17636",1982,"46","60-74",1,4,192
"17637",1982,"46","60-74",1,5,248
"17638",1982,"46","60-74",1,6,236
"17639",1982,"46","60-74",2,3,4
"17640",1982,"46","60-74",2,4,16
"17641",1982,"46","60-74",2,5,28
"17642",1982,"46","60-74",2,6,28
"17643",1982,"46","60-74",2,9,4
"17644",1982,"46","60-74",5,8,17884
"17645",1982,"46","60-74",6,9,4340
"17646",1982,"46","75 and more",1,1,84
"17647",1982,"46","75 and more",1,2,60
"17648",1982,"46","75 and more",1,3,4
"17649",1982,"46","75 and more",1,4,24
"17650",1982,"46","75 and more",1,5,12
"17651",1982,"46","75 and more",1,6,8
"17652",1982,"46","75 and more",2,5,4
"17653",1982,"46","75 and more",3,9,4
"17654",1982,"46","75 and more",5,8,9740
"17655",1982,"46","75 and more",6,9,2156
"17656",1982,"46","<15",1,6,12
"17657",1982,"46","<15",3,9,1792
"17658",1982,"46","<15",6,9,26212
"17659",1982,"46",NA,1,1,24
"17660",1982,"46",NA,1,2,12
"17661",1982,"46",NA,1,4,8
"17662",1982,"46",NA,5,8,1376
"17663",1982,"46",NA,6,9,196
"17664",1982,"47","15-29",1,1,2932
"17665",1982,"47","15-29",1,2,1696
"17666",1982,"47","15-29",1,3,684
"17667",1982,"47","15-29",1,4,3752
"17668",1982,"47","15-29",1,5,8776
"17669",1982,"47","15-29",1,6,13136
"17670",1982,"47","15-29",2,1,72
"17671",1982,"47","15-29",2,2,12
"17672",1982,"47","15-29",2,3,40
"17673",1982,"47","15-29",2,4,360
"17674",1982,"47","15-29",2,5,2544
"17675",1982,"47","15-29",2,6,2144
"17676",1982,"47","15-29",2,9,1356
"17677",1982,"47","15-29",3,9,17368
"17678",1982,"47","15-29",4,9,1304
"17679",1982,"47","15-29",6,9,7584
"17680",1982,"47","30-44",1,1,5400
"17681",1982,"47","30-44",1,2,5176
"17682",1982,"47","30-44",1,3,3004
"17683",1982,"47","30-44",1,4,7024
"17684",1982,"47","30-44",1,5,8532
"17685",1982,"47","30-44",1,6,11440
"17686",1982,"47","30-44",2,1,8
"17687",1982,"47","30-44",2,2,12
"17688",1982,"47","30-44",2,3,52
"17689",1982,"47","30-44",2,4,156
"17690",1982,"47","30-44",2,5,884
"17691",1982,"47","30-44",2,6,952
"17692",1982,"47","30-44",2,9,80
"17693",1982,"47","30-44",3,9,116
"17694",1982,"47","30-44",6,9,11264
"17695",1982,"47","45-59",1,1,10360
"17696",1982,"47","45-59",1,2,4688
"17697",1982,"47","45-59",1,3,1888
"17698",1982,"47","45-59",1,4,3756
"17699",1982,"47","45-59",1,5,6252
"17700",1982,"47","45-59",1,6,9196
"17701",1982,"47","45-59",2,1,32
"17702",1982,"47","45-59",2,2,20
"17703",1982,"47","45-59",2,3,32
"17704",1982,"47","45-59",2,4,224
"17705",1982,"47","45-59",2,5,612
"17706",1982,"47","45-59",2,6,1204
"17707",1982,"47","45-59",2,9,64
"17708",1982,"47","45-59",3,9,12
"17709",1982,"47","45-59",5,8,2832
"17710",1982,"47","45-59",6,9,15220
"17711",1982,"47","60-74",1,1,2348
"17712",1982,"47","60-74",1,2,1100
"17713",1982,"47","60-74",1,3,240
"17714",1982,"47","60-74",1,4,308
"17715",1982,"47","60-74",1,5,588
"17716",1982,"47","60-74",1,6,560
"17717",1982,"47","60-74",2,1,12
"17718",1982,"47","60-74",2,4,12
"17719",1982,"47","60-74",2,5,60
"17720",1982,"47","60-74",2,6,68
"17721",1982,"47","60-74",2,9,8
"17722",1982,"47","60-74",3,9,12
"17723",1982,"47","60-74",5,8,31708
"17724",1982,"47","60-74",6,9,7636
"17725",1982,"47","75 and more",1,1,100
"17726",1982,"47","75 and more",1,2,64
"17727",1982,"47","75 and more",1,3,4
"17728",1982,"47","75 and more",1,4,36
"17729",1982,"47","75 and more",1,5,4
"17730",1982,"47","75 and more",1,6,8
"17731",1982,"47","75 and more",2,5,4
"17732",1982,"47","75 and more",2,6,4
"17733",1982,"47","75 and more",3,9,12
"17734",1982,"47","75 and more",5,8,16784
"17735",1982,"47","75 and more",6,9,2952
"17736",1982,"47","<15",1,1,4
"17737",1982,"47","<15",1,2,4
"17738",1982,"47","<15",1,6,28
"17739",1982,"47","<15",3,9,3696
"17740",1982,"47","<15",6,9,54768
"17741",1982,"47",NA,1,1,20
"17742",1982,"47",NA,1,2,8
"17743",1982,"47",NA,1,3,4
"17744",1982,"47",NA,5,8,2256
"17745",1982,"47",NA,6,9,300
"17746",1982,"48","15-29",1,1,1196
"17747",1982,"48","15-29",1,2,508
"17748",1982,"48","15-29",1,3,192
"17749",1982,"48","15-29",1,4,1236
"17750",1982,"48","15-29",1,5,1848
"17751",1982,"48","15-29",1,6,2708
"17752",1982,"48","15-29",2,1,4
"17753",1982,"48","15-29",2,2,8
"17754",1982,"48","15-29",2,3,8
"17755",1982,"48","15-29",2,4,140
"17756",1982,"48","15-29",2,5,616
"17757",1982,"48","15-29",2,6,300
"17758",1982,"48","15-29",2,9,388
"17759",1982,"48","15-29",3,9,4556
"17760",1982,"48","15-29",4,9,264
"17761",1982,"48","15-29",6,9,1964
"17762",1982,"48","30-44",1,1,1848
"17763",1982,"48","30-44",1,2,1308
"17764",1982,"48","30-44",1,3,644
"17765",1982,"48","30-44",1,4,2084
"17766",1982,"48","30-44",1,5,2028
"17767",1982,"48","30-44",1,6,2328
"17768",1982,"48","30-44",2,1,4
"17769",1982,"48","30-44",2,4,32
"17770",1982,"48","30-44",2,5,132
"17771",1982,"48","30-44",2,6,104
"17772",1982,"48","30-44",2,9,24
"17773",1982,"48","30-44",3,9,36
"17774",1982,"48","30-44",6,9,2384
"17775",1982,"48","45-59",1,1,3260
"17776",1982,"48","45-59",1,2,1276
"17777",1982,"48","45-59",1,3,432
"17778",1982,"48","45-59",1,4,904
"17779",1982,"48","45-59",1,5,1200
"17780",1982,"48","45-59",1,6,1436
"17781",1982,"48","45-59",2,1,4
"17782",1982,"48","45-59",2,2,8
"17783",1982,"48","45-59",2,4,24
"17784",1982,"48","45-59",2,5,80
"17785",1982,"48","45-59",2,6,92
"17786",1982,"48","45-59",2,9,28
"17787",1982,"48","45-59",5,8,824
"17788",1982,"48","45-59",6,9,3444
"17789",1982,"48","60-74",1,1,456
"17790",1982,"48","60-74",1,2,268
"17791",1982,"48","60-74",1,3,48
"17792",1982,"48","60-74",1,4,140
"17793",1982,"48","60-74",1,5,100
"17794",1982,"48","60-74",1,6,108
"17795",1982,"48","60-74",2,5,8
"17796",1982,"48","60-74",2,6,16
"17797",1982,"48","60-74",5,8,8104
"17798",1982,"48","60-74",6,9,2156
"17799",1982,"48","75 and more",1,1,20
"17800",1982,"48","75 and more",1,2,16
"17801",1982,"48","75 and more",1,4,8
"17802",1982,"48","75 and more",1,5,4
"17803",1982,"48","75 and more",1,6,4
"17804",1982,"48","75 and more",5,8,4372
"17805",1982,"48","75 and more",6,9,1000
"17806",1982,"48","<15",1,6,4
"17807",1982,"48","<15",3,9,808
"17808",1982,"48","<15",6,9,13888
"17809",1982,"48",NA,1,1,8
"17810",1982,"48",NA,1,2,8
"17811",1982,"48",NA,1,4,8
"17812",1982,"48",NA,2,5,4
"17813",1982,"48",NA,5,8,540
"17814",1982,"48",NA,6,9,156
"17815",1982,"49","15-29",1,1,4576
"17816",1982,"49","15-29",1,2,2704
"17817",1982,"49","15-29",1,3,2628
"17818",1982,"49","15-29",1,4,12564
"17819",1982,"49","15-29",1,5,25012
"17820",1982,"49","15-29",1,6,43888
"17821",1982,"49","15-29",2,1,16
"17822",1982,"49","15-29",2,2,32
"17823",1982,"49","15-29",2,3,64
"17824",1982,"49","15-29",2,4,712
"17825",1982,"49","15-29",2,5,5880
"17826",1982,"49","15-29",2,6,5172
"17827",1982,"49","15-29",2,9,3604
"17828",1982,"49","15-29",3,9,42752
"17829",1982,"49","15-29",4,9,3704
"17830",1982,"49","15-29",6,9,13228
"17831",1982,"49","30-44",1,1,8208
"17832",1982,"49","30-44",1,2,8792
"17833",1982,"49","30-44",1,3,8116
"17834",1982,"49","30-44",1,4,19248
"17835",1982,"49","30-44",1,5,19452
"17836",1982,"49","30-44",1,6,31632
"17837",1982,"49","30-44",2,1,8
"17838",1982,"49","30-44",2,2,36
"17839",1982,"49","30-44",2,3,64
"17840",1982,"49","30-44",2,4,456
"17841",1982,"49","30-44",2,5,1660
"17842",1982,"49","30-44",2,6,2316
"17843",1982,"49","30-44",2,9,136
"17844",1982,"49","30-44",3,9,244
"17845",1982,"49","30-44",6,9,21060
"17846",1982,"49","45-59",1,1,16584
"17847",1982,"49","45-59",1,2,7668
"17848",1982,"49","45-59",1,3,4300
"17849",1982,"49","45-59",1,4,9504
"17850",1982,"49","45-59",1,5,12840
"17851",1982,"49","45-59",1,6,22664
"17852",1982,"49","45-59",2,1,20
"17853",1982,"49","45-59",2,2,52
"17854",1982,"49","45-59",2,3,60
"17855",1982,"49","45-59",2,4,312
"17856",1982,"49","45-59",2,5,1080
"17857",1982,"49","45-59",2,6,1980
"17858",1982,"49","45-59",2,9,136
"17859",1982,"49","45-59",3,9,44
"17860",1982,"49","45-59",5,8,4144
"17861",1982,"49","45-59",6,9,23356
"17862",1982,"49","60-74",1,1,2820
"17863",1982,"49","60-74",1,2,1560
"17864",1982,"49","60-74",1,3,476
"17865",1982,"49","60-74",1,4,808
"17866",1982,"49","60-74",1,5,1160
"17867",1982,"49","60-74",1,6,928
"17868",1982,"49","60-74",2,2,4
"17869",1982,"49","60-74",2,4,12
"17870",1982,"49","60-74",2,5,68
"17871",1982,"49","60-74",2,6,172
"17872",1982,"49","60-74",2,9,8
"17873",1982,"49","60-74",5,8,53308
"17874",1982,"49","60-74",6,9,9672
"17875",1982,"49","75 and more",1,1,68
"17876",1982,"49","75 and more",1,2,68
"17877",1982,"49","75 and more",1,3,12
"17878",1982,"49","75 and more",1,4,28
"17879",1982,"49","75 and more",1,5,28
"17880",1982,"49","75 and more",1,6,12
"17881",1982,"49","75 and more",2,9,4
"17882",1982,"49","75 and more",3,9,24
"17883",1982,"49","75 and more",5,8,29348
"17884",1982,"49","75 and more",6,9,3940
"17885",1982,"49","<15",1,6,12
"17886",1982,"49","<15",2,4,4
"17887",1982,"49","<15",2,6,4
"17888",1982,"49","<15",2,9,4
"17889",1982,"49","<15",3,9,9436
"17890",1982,"49","<15",6,9,165640
"17891",1982,"49",NA,1,1,8
"17892",1982,"49",NA,1,2,44
"17893",1982,"49",NA,1,3,16
"17894",1982,"49",NA,1,4,12
"17895",1982,"49",NA,5,8,3704
"17896",1982,"49",NA,6,9,420
"17897",1982,"50","15-29",1,1,4444
"17898",1982,"50","15-29",1,2,2032
"17899",1982,"50","15-29",1,3,1344
"17900",1982,"50","15-29",1,4,6896
"17901",1982,"50","15-29",1,5,16268
"17902",1982,"50","15-29",1,6,27408
"17903",1982,"50","15-29",2,1,28
"17904",1982,"50","15-29",2,2,20
"17905",1982,"50","15-29",2,3,28
"17906",1982,"50","15-29",2,4,332
"17907",1982,"50","15-29",2,5,4172
"17908",1982,"50","15-29",2,6,3756
"17909",1982,"50","15-29",2,9,2788
"17910",1982,"50","15-29",3,9,24892
"17911",1982,"50","15-29",4,9,2600
"17912",1982,"50","15-29",6,9,10388
"17913",1982,"50","30-44",1,1,9788
"17914",1982,"50","30-44",1,2,6776
"17915",1982,"50","30-44",1,3,3860
"17916",1982,"50","30-44",1,4,11784
"17917",1982,"50","30-44",1,5,11896
"17918",1982,"50","30-44",1,6,19224
"17919",1982,"50","30-44",2,1,4
"17920",1982,"50","30-44",2,2,8
"17921",1982,"50","30-44",2,3,20
"17922",1982,"50","30-44",2,4,160
"17923",1982,"50","30-44",2,5,1036
"17924",1982,"50","30-44",2,6,1316
"17925",1982,"50","30-44",2,9,96
"17926",1982,"50","30-44",3,9,68
"17927",1982,"50","30-44",6,9,14428
"17928",1982,"50","45-59",1,1,22588
"17929",1982,"50","45-59",1,2,6928
"17930",1982,"50","45-59",1,3,2252
"17931",1982,"50","45-59",1,4,5124
"17932",1982,"50","45-59",1,5,7792
"17933",1982,"50","45-59",1,6,13468
"17934",1982,"50","45-59",2,1,8
"17935",1982,"50","45-59",2,2,32
"17936",1982,"50","45-59",2,3,8
"17937",1982,"50","45-59",2,4,164
"17938",1982,"50","45-59",2,5,532
"17939",1982,"50","45-59",2,6,1136
"17940",1982,"50","45-59",2,9,96
"17941",1982,"50","45-59",3,9,4
"17942",1982,"50","45-59",5,8,3708
"17943",1982,"50","45-59",6,9,18844
"17944",1982,"50","60-74",1,1,5140
"17945",1982,"50","60-74",1,2,1352
"17946",1982,"50","60-74",1,3,336
"17947",1982,"50","60-74",1,4,612
"17948",1982,"50","60-74",1,5,796
"17949",1982,"50","60-74",1,6,684
"17950",1982,"50","60-74",2,4,8
"17951",1982,"50","60-74",2,5,36
"17952",1982,"50","60-74",2,6,80
"17953",1982,"50","60-74",2,9,4
"17954",1982,"50","60-74",3,9,4
"17955",1982,"50","60-74",5,8,42164
"17956",1982,"50","60-74",6,9,8700
"17957",1982,"50","75 and more",1,1,132
"17958",1982,"50","75 and more",1,2,56
"17959",1982,"50","75 and more",1,3,8
"17960",1982,"50","75 and more",1,4,80
"17961",1982,"50","75 and more",1,5,24
"17962",1982,"50","75 and more",1,6,28
"17963",1982,"50","75 and more",2,6,4
"17964",1982,"50","75 and more",3,9,4
"17965",1982,"50","75 and more",5,8,20132
"17966",1982,"50","75 and more",6,9,3416
"17967",1982,"50","<15",1,5,8
"17968",1982,"50","<15",1,6,8
"17969",1982,"50","<15",2,9,4
"17970",1982,"50","<15",3,9,6368
"17971",1982,"50","<15",6,9,101484
"17972",1982,"50",NA,1,1,60
"17973",1982,"50",NA,1,2,12
"17974",1982,"50",NA,1,3,4
"17975",1982,"50",NA,1,4,8
"17976",1982,"50",NA,5,8,2628
"17977",1982,"50",NA,6,9,416
"17978",1982,"51","15-29",1,1,2776
"17979",1982,"51","15-29",1,2,1560
"17980",1982,"51","15-29",1,3,2524
"17981",1982,"51","15-29",1,4,10304
"17982",1982,"51","15-29",1,5,22684
"17983",1982,"51","15-29",1,6,30568
"17984",1982,"51","15-29",2,1,12
"17985",1982,"51","15-29",2,2,20
"17986",1982,"51","15-29",2,3,44
"17987",1982,"51","15-29",2,4,428
"17988",1982,"51","15-29",2,5,4652
"17989",1982,"51","15-29",2,6,4544
"17990",1982,"51","15-29",2,9,4004
"17991",1982,"51","15-29",3,9,36692
"17992",1982,"51","15-29",4,9,2768
"17993",1982,"51","15-29",6,9,14408
"17994",1982,"51","30-44",1,1,5068
"17995",1982,"51","30-44",1,2,5752
"17996",1982,"51","30-44",1,3,7820
"17997",1982,"51","30-44",1,4,17040
"17998",1982,"51","30-44",1,5,18292
"17999",1982,"51","30-44",1,6,28928
"18000",1982,"51","30-44",2,1,12
"18001",1982,"51","30-44",2,2,40
"18002",1982,"51","30-44",2,3,68
"18003",1982,"51","30-44",2,4,408
"18004",1982,"51","30-44",2,5,1764
"18005",1982,"51","30-44",2,6,2400
"18006",1982,"51","30-44",2,9,208
"18007",1982,"51","30-44",3,9,240
"18008",1982,"51","30-44",6,9,19136
"18009",1982,"51","45-59",1,1,8372
"18010",1982,"51","45-59",1,2,5120
"18011",1982,"51","45-59",1,3,4396
"18012",1982,"51","45-59",1,4,8692
"18013",1982,"51","45-59",1,5,11108
"18014",1982,"51","45-59",1,6,19124
"18015",1982,"51","45-59",2,1,8
"18016",1982,"51","45-59",2,2,28
"18017",1982,"51","45-59",2,3,36
"18018",1982,"51","45-59",2,4,256
"18019",1982,"51","45-59",2,5,968
"18020",1982,"51","45-59",2,6,1764
"18021",1982,"51","45-59",2,9,124
"18022",1982,"51","45-59",3,9,36
"18023",1982,"51","45-59",5,8,3424
"18024",1982,"51","45-59",6,9,22524
"18025",1982,"51","60-74",1,1,1816
"18026",1982,"51","60-74",1,2,1160
"18027",1982,"51","60-74",1,3,476
"18028",1982,"51","60-74",1,4,652
"18029",1982,"51","60-74",1,5,1048
"18030",1982,"51","60-74",1,6,936
"18031",1982,"51","60-74",2,1,8
"18032",1982,"51","60-74",2,2,4
"18033",1982,"51","60-74",2,3,4
"18034",1982,"51","60-74",2,4,8
"18035",1982,"51","60-74",2,5,88
"18036",1982,"51","60-74",2,6,116
"18037",1982,"51","60-74",2,9,16
"18038",1982,"51","60-74",3,9,24
"18039",1982,"51","60-74",5,8,36240
"18040",1982,"51","60-74",6,9,10840
"18041",1982,"51","75 and more",1,1,80
"18042",1982,"51","75 and more",1,2,88
"18043",1982,"51","75 and more",1,3,16
"18044",1982,"51","75 and more",1,4,48
"18045",1982,"51","75 and more",1,5,12
"18046",1982,"51","75 and more",1,6,24
"18047",1982,"51","75 and more",2,5,4
"18048",1982,"51","75 and more",2,6,12
"18049",1982,"51","75 and more",3,9,16
"18050",1982,"51","75 and more",5,8,19520
"18051",1982,"51","75 and more",6,9,5084
"18052",1982,"51","<15",1,6,12
"18053",1982,"51","<15",2,9,4
"18054",1982,"51","<15",3,9,7328
"18055",1982,"51","<15",6,9,122416
"18056",1982,"51",NA,1,1,36
"18057",1982,"51",NA,1,2,16
"18058",1982,"51",NA,1,3,16
"18059",1982,"51",NA,1,4,8
"18060",1982,"51",NA,1,5,12
"18061",1982,"51",NA,3,9,4
"18062",1982,"51",NA,5,8,2524
"18063",1982,"51",NA,6,9,580
"18064",1982,"52","15-29",1,1,1304
"18065",1982,"52","15-29",1,2,772
"18066",1982,"52","15-29",1,3,764
"18067",1982,"52","15-29",1,4,3388
"18068",1982,"52","15-29",1,5,7680
"18069",1982,"52","15-29",1,6,13148
"18070",1982,"52","15-29",2,1,4
"18071",1982,"52","15-29",2,2,16
"18072",1982,"52","15-29",2,3,20
"18073",1982,"52","15-29",2,4,140
"18074",1982,"52","15-29",2,5,1640
"18075",1982,"52","15-29",2,6,1848
"18076",1982,"52","15-29",2,9,1856
"18077",1982,"52","15-29",3,9,11896
"18078",1982,"52","15-29",4,9,1252
"18079",1982,"52","15-29",6,9,5244
"18080",1982,"52","30-44",1,1,2404
"18081",1982,"52","30-44",1,2,2108
"18082",1982,"52","30-44",1,3,2216
"18083",1982,"52","30-44",1,4,5744
"18084",1982,"52","30-44",1,5,6096
"18085",1982,"52","30-44",1,6,10816
"18086",1982,"52","30-44",2,3,16
"18087",1982,"52","30-44",2,4,72
"18088",1982,"52","30-44",2,5,492
"18089",1982,"52","30-44",2,6,736
"18090",1982,"52","30-44",2,9,44
"18091",1982,"52","30-44",3,9,28
"18092",1982,"52","30-44",6,9,7140
"18093",1982,"52","45-59",1,1,3932
"18094",1982,"52","45-59",1,2,2560
"18095",1982,"52","45-59",1,3,1188
"18096",1982,"52","45-59",1,4,3056
"18097",1982,"52","45-59",1,5,3736
"18098",1982,"52","45-59",1,6,7816
"18099",1982,"52","45-59",2,2,12
"18100",1982,"52","45-59",2,4,124
"18101",1982,"52","45-59",2,5,280
"18102",1982,"52","45-59",2,6,652
"18103",1982,"52","45-59",2,9,56
"18104",1982,"52","45-59",5,8,1932
"18105",1982,"52","45-59",6,9,9664
"18106",1982,"52","60-74",1,1,632
"18107",1982,"52","60-74",1,2,560
"18108",1982,"52","60-74",1,3,144
"18109",1982,"52","60-74",1,4,316
"18110",1982,"52","60-74",1,5,240
"18111",1982,"52","60-74",1,6,336
"18112",1982,"52","60-74",2,4,4
"18113",1982,"52","60-74",2,5,16
"18114",1982,"52","60-74",2,6,40
"18115",1982,"52","60-74",5,8,16644
"18116",1982,"52","60-74",6,9,4900
"18117",1982,"52","75 and more",1,1,24
"18118",1982,"52","75 and more",1,2,52
"18119",1982,"52","75 and more",1,3,8
"18120",1982,"52","75 and more",1,4,4
"18121",1982,"52","75 and more",1,5,8
"18122",1982,"52","75 and more",1,6,4
"18123",1982,"52","75 and more",5,8,8552
"18124",1982,"52","75 and more",6,9,2520
"18125",1982,"52","<15",1,6,8
"18126",1982,"52","<15",3,9,3000
"18127",1982,"52","<15",6,9,47236
"18128",1982,"52",NA,1,1,24
"18129",1982,"52",NA,1,2,16
"18130",1982,"52",NA,1,4,4
"18131",1982,"52",NA,5,8,1052
"18132",1982,"52",NA,6,9,320
"18133",1982,"53","15-29",1,1,3264
"18134",1982,"53","15-29",1,2,1232
"18135",1982,"53","15-29",1,3,744
"18136",1982,"53","15-29",1,4,4676
"18137",1982,"53","15-29",1,5,9548
"18138",1982,"53","15-29",1,6,18224
"18139",1982,"53","15-29",2,1,12
"18140",1982,"53","15-29",2,2,12
"18141",1982,"53","15-29",2,3,16
"18142",1982,"53","15-29",2,4,208
"18143",1982,"53","15-29",2,5,1776
"18144",1982,"53","15-29",2,6,1612
"18145",1982,"53","15-29",2,9,1120
"18146",1982,"53","15-29",3,9,14192
"18147",1982,"53","15-29",4,9,1348
"18148",1982,"53","15-29",6,9,3572
"18149",1982,"53","30-44",1,1,8612
"18150",1982,"53","30-44",1,2,3720
"18151",1982,"53","30-44",1,3,2624
"18152",1982,"53","30-44",1,4,6500
"18153",1982,"53","30-44",1,5,7424
"18154",1982,"53","30-44",1,6,12192
"18155",1982,"53","30-44",2,2,8
"18156",1982,"53","30-44",2,3,20
"18157",1982,"53","30-44",2,4,124
"18158",1982,"53","30-44",2,5,492
"18159",1982,"53","30-44",2,6,644
"18160",1982,"53","30-44",2,9,44
"18161",1982,"53","30-44",3,9,28
